Ticker,Date,Close,RSI,ATR_Pct,Overext,RR,MomCons,VolSurge,ML_Prob,PassesCore,PassesSpec,Tech_Score,Final_Score,R_5d,Excess_5d,R_10d,Excess_10d,R_20d,Excess_20d,Fund_Score
NVDA,2024-09-05,107.17009735107422,31.487585434200227,0.05873651716659555,-0.09969752988184677,9.26423055563312,0.5,0.8916113927946457,0.5,True,True,38.05737146763398,30.931554307198688,11.137204466235096,9.41233873620737,9.952510141134052,6.064295727693936,14.597993493129735,10.967856136154474,
GOOGL,2024-08-15,160.3789825439453,38.057934879385684,0.02912051063063603,-0.0825913098379849,6.80726325342361,0.5714285714285714,1.0132024577735887,0.5,True,True,38.0305491262339,30.916802019428648,1.5499024460741806,0.9803741589535786,0.2975758655764382,-0.6570831530023691,-2.2511185615812335,-3.867538257498937,
V,2024-08-05,253.63966369628906,34.87696641249936,0.02197395696769025,-0.045604325823386804,6.022209524897866,0.5714285714285714,1.2873986962002135,0.5,True,True,38.01772455950245,30.90974850772635,1.5485670080647829,-1.5226807147305843,4.119607792532642,-4.04267332080026,8.835809520921867,2.12895118929477,
WMT,2024-07-31,67.78397369384766,29.65631634347011,0.012268972768557141,0.010377537484554056,5.9749879285369385,0.2857142857142857,1.6972580548966905,0.5,False,True,37.97770609505013,30.887738352277573,-2.5204002304666906,3.316455978278488,0.02915162797210158,1.3108981476689485,11.155112435803115,9.795301464502003,
MSFT,2024-08-06,395.9186706542969,23.477589496446882,0.029305354917998103,-0.08622013698176423,10.0,0.35714285714285715,1.043581387760566,0.5,False,True,37.89555113964243,30.842553126803338,3.6035097182610443,-0.2057048555307306,6.495251113754286,-0.5046268873242443,2.5091912621942214,-3.0064535566967088,
META,2024-07-18,473.9063720703125,34.40569859658679,0.035964209944409076,-0.03225171441907604,4.621908377200643,0.5,1.352765339741238,0.5,True,True,37.87861279153722,30.833237035345473,-4.7157814262432485,-2.137345622580744,4.600190972173035,6.346293498975541,12.920037679268237,12.84583373188286,
V,2024-06-14,267.704345703125,39.05970872678695,0.014000176728413504,-0.011899772830133326,5.244489012307587,0.5,1.4589161302229567,0.5,True,True,37.692657705795824,30.730961738187705,2.0838140220352352,1.7686173625700574,-2.7414417651527523,-3.537210249999434,-0.5209449557097567,-4.924615668201948,
NVDA,2024-09-09,106.43038177490234,35.853142015504545,0.05949361297119403,-0.09969856619803819,6.46427635372438,0.42857142857142855,0.7953477418536287,0.5,True,True,37.67234795335565,30.719791374345608,9.69285184282227,6.685934699525098,9.204416072409249,4.627742656517174,19.968934862781417,15.735555614755658,
JPM,2024-09-20,205.4550323486328,50.98733906124033,0.026542499722998044,-0.0005483426046898332,2.0251231378796897,0.42857142857142855,2.1046892698637922,0.5,True,True,37.63262759668744,30.697945178178095,-0.279493766701544,-0.846137085051446,0.6747717606206072,-0.15760316109114658,7.419139868014901,4.543644087725784,
MSFT,2024-07-31,414.4855651855469,27.96095119930844,0.022691173659839574,-0.04735596515182583,,0.35714285714285715,2.098371210249541,0.5,False,True,37.56067895455476,30.65837342500512,-4.761563270075686,1.0752929386694925,-0.3561661607100586,0.9255803589867884,-1.6756169606481852,-3.035427931949297,
GOOGL,2024-08-09,162.73544311523438,39.45503428941657,0.03232983719799685,-0.07360692658843104,4.249065096656597,0.5,0.9589678580493011,0.5,True,True,37.544079229850134,30.649243576417575,-0.43380093633116346,-4.433877669497965,1.1914265595127205,-4.275846454188215,-9.01977772214424,-11.537637076062612,
GOOGL,2024-08-08,161.1048126220703,33.56798063323808,0.032793713549566075,-0.084136581633654,6.55077839692088,0.5,0.8658764524548732,0.5,True,True,37.48760325882911,30.618181792356012,-0.4505328340672854,-4.675547614869413,1.0923867925913155,-3.7262189296431103,-6.85676914501715,-8.68659916842004,
META,2024-05-02,439.4396057128906,31.901214951666205,0.049120904003445764,-0.10113495103981762,7.442235227024406,0.42857142857142855,0.7354311785558467,0.5,True,True,37.475773245417905,30.61167528497985,7.639026672834448,4.641180771219111,7.143185029928345,2.458311854863404,5.6941751749723934,1.2706569923546462,
MSFT,2024-07-26,421.34161376953125,32.51257837692398,0.022620922921746656,-0.031434086158727226,6.1557961754881525,0.35714285714285715,1.247467976631993,0.5,False,True,37.43289449128979,30.588091970209383,-3.945729416865451,-1.8261440896902403,-4.526534633414558,-2.423464195647062,-1.8173729777854253,-5.066594951215697,
MSFT,2024-05-01,390.5872802734375,37.45986516194386,0.024982118686518857,-0.04525826760752605,5.880557526553467,0.42857142857142855,1.138516027406527,0.5,True,True,37.41181213785188,30.576496675818536,3.9499751694773044,0.5843318173420098,7.318362929420363,1.4364916250072746,5.185078809172516,0.7362011220454656,
V,2024-09-25,267.22039794921875,27.786612165167043,0.02045394729355656,-0.004350102584671944,10.0,0.5,1.4448218746673072,0.5,True,True,37.40979057620938,30.57538481691516,2.733375984636388,2.940390910041868,2.707394625890136,1.4618696357358685,5.240514291574572,3.845889136844405,
GOOGL,2024-09-05,156.34214782714844,31.65671054312361,0.022277154548839887,-0.08519383954483883,10.0,0.5,0.8375101587100281,0.5,True,True,37.40585582118527,30.5732207016519,-1.491171368760158,-3.216037098787883,3.2531010276263927,-0.6351133858137237,5.622045748605875,1.9919083916306146,
GOOGL,2024-09-06,150.0582275390625,20.938546952867114,0.024795561255447907,-0.11858261934297709,,0.42857142857142855,1.6532933646036023,0.5,False,True,37.335903307391824,30.534746819065504,4.471886726913454,0.46530199290024665,8.539023344616382,3.0550820911775087,10.841311600233317,4.479348473367661,
AMZN,2024-05-01,179.0,50.07695892778646,0.03144454042719348,0.0036321390358438066,1.8855533957235326,0.35714285714285715,2.059851299982545,0.5,False,True,37.306232718766566,30.518427995321613,5.027932960893855,1.6622896087585604,3.9050310017676226,-1.9768403026454662,0.17877504146299739,-4.270102645664053,
GOOGL,2024-09-03,156.4614715576172,29.36546985074564,0.023154379484510663,-0.08974480626091619,,0.5,1.6146723643770655,0.5,True,True,37.29103364533574,30.510068504934658,-5.403360822496195,-4.807433239376346,1.3799097491003165,-0.6107508008146967,6.260540543808912,2.9486769010372615,
AMZN,2024-08-09,166.94000244140625,35.07325750520252,0.045559565528388024,-0.09753575486793842,4.405407077296616,0.5714285714285714,0.714650883001514,0.5,True,True,37.2846761780442,30.506571897924314,6.062055210966877,2.061978477800075,6.05007229964043,0.5827992859394948,5.067683797385514,2.5498244434671413,
NVDA,2024-07-26,113.01791381835938,33.622448892029894,0.05329027177962649,-0.04871444601320052,10.0,0.42857142857142855,1.0644294327830797,0.5,True,True,37.21915111152833,30.470533111340586,-5.121165284277485,-3.001579957102274,-7.3500737571256085,-5.247003319358113,14.425964884425557,11.176742910995285,
MSFT,2024-08-08,398.97021484375,31.079539323264754,0.029196498019188624,-0.07667057171082425,6.799717307558755,0.42857142857142855,0.8459498627210501,0.5,True,True,37.18391660220892,30.451154131214906,4.742823932707618,0.5178091519054906,3.3795118903524823,-1.4390938318819435,-0.06604221561613555,-1.8958722390190252,
GOOGL,2024-07-24,171.644287109375,27.516809465672324,0.025210789054084255,-0.034540468099254595,,0.35714285714285715,2.2396140210067133,0.5,False,True,37.17621404297763,30.446917723637696,-0.6314228616537854,-2.4014743912198933,-7.9302561677251475,-3.7601361259446024,-3.9274754464444506,-7.510066611826449,
