Ticker,Date,Close,RSI,ATR_Pct,Overext,RR,MomCons,VolSurge,ML_Prob,PassesCore,PassesSpec,Tech_Score,Final_Score,Market_Trend,Market_Volatility,SPY_RSI,Relative_Strength_20d,Dist_From_52w_High,Vol_Breakout,Price_Breakout,Mom_Acceleration,R_5d,Excess_5d,R_10d,Excess_10d,R_20d,Excess_20d,Fund_Score
META,2024-07-25,451.5579833984375,27.862120569074577,0.038442026553923724,-0.07824220530425863,,0.42857142857142855,1.263439696478016,0.5,True,True,35.54102494503981,29.547563719771897,0.0,0.1322764682618804,35.92848086304343,-0.10335108569989393,-0.16469846560430856,0.0,0.0,1.0,9.777029290139417,8.92265531640042,12.399386023270665,13.840648646993127,17.31766077893837,14.009766998268503,
META,2024-09-09,502.7281494140625,38.36974649015868,0.024881638380601673,0.00011096089739059956,7.199088856800016,0.42857142857142855,1.008153525361707,0.5,True,True,35.52928527452511,29.54110690098881,0.0,0.15456461561176732,37.60779623312376,-0.050247438478126405,-0.07246928563376454,0.0,0.0,0.0,5.7447171184375145,2.7377999751403426,11.917518403612704,7.3408563284152795,15.956721977666287,11.723342729640528,
AMZN,2024-07-29,183.1999969482422,40.10029508765112,0.027495305548510582,-0.02075237037247124,5.014939989523788,0.35714285714285715,0.8456150909942136,0.5,False,True,35.505031475150986,29.527767311333044,0.0,0.1379403421238477,41.19981224583174,-0.052997395127581504,-0.08946322203290302,0.0,0.0,1.0,-12.106983103306257,-7.080926293614354,-8.951961883011228,-6.842790140800625,-4.203055172767057,-7.145642148616472,
AMZN,2024-06-03,178.33999633789062,35.42355932619894,0.019156828374860338,-0.02152064530248332,5.873705006505084,0.2857142857142857,0.837798206032133,0.5,False,True,35.496812183203026,29.523246700761668,1.0,0.08632638614593302,60.0524980567193,-0.07455488523654907,-0.0696922317320573,0.0,0.0,1.0,4.889537624628981,3.4003307964328044,3.2073574846697595,-0.44931753290955445,12.145342663948133,7.791183874111973,
JPM,2024-06-13,187.45164489746094,38.91909630640103,0.018238884931954615,-0.006253102276200462,5.225338040365017,0.35714285714285715,0.9459242141530653,0.5,False,True,35.47128992489827,29.509209458694052,1.0,0.08131237746326847,75.59758745476478,-0.06572454135567773,-0.05935487988781296,0.0,0.0,0.0,1.3632177764594466,0.6596104754005516,4.44076927065582,3.7908078003039414,9.064300518257017,5.2129630741777335,
TSLA,2024-09-06,210.72999572753906,46.31571935822298,0.05218255429368054,-0.05571012430753719,1.4682792129962567,0.5,1.4661334440608669,0.5,True,True,35.46919204438643,29.50805562441254,0.0,0.15062236970779383,36.71681667612708,0.04149863827460987,-0.24464123797792015,0.0,0.0,1.0,9.282018675634408,5.2754339416212,13.059367356530771,7.575426103091898,18.6731869697339,12.311223842868246,
MSFT,2024-10-08,411.6197204589844,37.7359796765427,0.015945717575019114,-0.00727490629712535,4.638334314617567,0.2857142857142857,1.0082617024617844,0.5,False,True,35.40409494079376,29.47225221743657,1.0,0.10230734427202694,65.92113745956085,-0.046397439747582814,-0.11293380011910836,0.0,0.0,1.0,0.9717633251297153,-0.18148932503192494,3.086501993815971,1.3156498323793508,-0.7836769918049158,-1.3995627751817286,
TSLA,2024-10-15,219.57000732421875,29.189190263952042,0.049850682301616094,-0.028235445995794306,10.0,0.42857142857142855,0.761534922886924,0.5,True,True,35.39320307142152,29.466261689281836,1.0,0.10643776827815626,60.76963430894664,-0.06925917849171037,-0.18977857075934046,0.0,0.0,0.0,-0.7286997541303686,-1.3392579864107912,18.194644239576263,17.851416341664937,49.60603874705172,46.6532154280128,
AAPL,2024-08-01,216.8869171142578,40.503255092119666,0.0252793766598784,0.029761005990806444,10.0,0.5714285714285714,1.179506840039446,0.5,True,True,35.325197180433584,29.428858449238472,0.0,0.15643951158561803,37.58043828041788,0.000924414655543937,-0.07954307076951184,0.0,0.0,1.0,-2.3126867142243324,-0.036497286823578,3.0317433616570133,1.1790992418501123,5.356284668086553,2.5313179189323076,
MSFT,2024-08-01,413.2569885253906,26.994650333295326,0.024241653257329753,-0.04982355721984966,,0.35714285714285715,1.4118594441086543,0.5,False,True,35.282144493030096,29.405179471166555,0.0,0.15643951158561803,37.58043828041788,-0.07943146523417544,-0.10940538520197607,0.0,0.0,1.0,-3.4571160508669374,-1.180926623466183,1.1217355697496822,-0.7309085500572188,-0.7780613893257127,-3.603028138479958,
TSLA,2024-10-22,217.97000122070312,28.607684902109256,0.0377050716974771,-0.044703509023521604,10.0,0.35714285714285715,0.6014172997525664,0.5,False,True,35.24677446971591,29.385725958343752,1.0,0.08956074949685257,67.83419253281238,-0.16380135557758568,-0.19568265232212867,0.0,0.0,1.0,19.06225056671802,19.32795859882327,15.355324601211272,16.490194117905208,58.73744004325692,57.540837810267334,
JPM,2024-09-19,204.86131286621094,49.29076098235435,0.02717259312472524,-0.0030929119202124378,2.324692115249044,0.42857142857142855,1.2728327891843345,0.5,True,True,35.23167516030233,29.377421338166283,1.0,0.14818196278517745,60.08632370101239,-0.03767801330429532,-0.06652483031836431,0.0,0.0,1.0,-0.33256885944373815,-0.8711878286857044,-2.4942962392308976,-2.2458998868631785,7.276353400704649,4.9722080857997675,
TSLA,2024-10-21,218.85000610351562,29.63931293401724,0.04177356218624462,-0.0391217914014067,10.0,0.35714285714285715,0.6378084046677296,0.5,False,True,35.22488736071311,29.373688048392214,1.0,0.08957259298273391,68.54450562283142,-0.14910546354905096,-0.19243540183204566,0.0,0.0,1.0,19.949738379928704,20.42948203679201,10.96184124529007,13.329778368735544,54.78180524891174,54.0073330352075,
AAPL,2024-09-18,219.45492553710938,47.992365937641196,0.022604435689523975,-0.007642506145952632,2.082376487938481,0.5,1.3192051101415314,0.5,True,True,35.20471776757611,29.362594772166865,1.0,0.13592427498702148,52.920183518369356,-0.03052707991959913,-0.06864457500689858,0.0,0.0,0.0,2.5737373383400763,0.7232915900274195,2.7595156178492397,1.1199154938275946,5.025142888451395,0.9841742436527579,
JPM,2024-10-03,199.75146484375,30.469049634019953,0.016598114248153415,-0.027324810491603735,10.0,0.6428571428571429,0.7120412576027463,0.5,True,True,35.167909345159096,29.342350139837503,1.0,0.11561536466190156,62.81863296805939,-0.09327898487458242,-0.08980846636988749,0.0,0.0,0.0,4.343562923652677,2.8800673019760303,10.020592912090454,7.461695035832405,8.794979295560147,8.650561970616378,
META,2024-09-10,502.7281494140625,38.36974649015868,0.026146658248717716,8.83721024940165e-05,7.199088856800016,0.42857142857142855,0.902779107763499,0.5,True,True,35.10846526797916,29.30965589738854,0.0,0.15491120128106986,40.94642867252028,-0.05073336515933735,-0.07246928563376454,0.0,0.0,1.0,6.3475314986660925,3.745436765376664,11.703367053156487,7.282311592757006,17.564854265629258,12.802004780674569,
MSFT,2024-07-25,414.5351257324219,21.136271985366605,0.02155661669413851,-0.04666981286867444,,0.2857142857142857,1.6215235621770496,0.5,False,True,35.098893911256404,29.304391651191025,0.0,0.1322764682618804,35.92848086304343,-0.06164834800944263,-0.10665091971158769,1.0,0.0,0.0,-0.30833025422706273,-1.1627042279660604,-3.7547869703854375,-2.3135243466629762,-0.5021611902746304,-3.8100549709444986,
AMZN,2024-07-26,182.5,37.544080600045156,0.027268089100339406,-0.02478489356549818,6.60378879484079,0.35714285714285715,0.7105211479735061,0.5,False,True,35.08563139885896,29.29709726937243,0.0,0.1386543560061934,41.40504930997481,-0.07405173902999129,-0.09294233216640002,0.0,0.0,1.0,-8.000003344392127,-5.880406876734213,-8.526026059503423,-6.4229672428298255,-2.9917845007491395,-6.240994722633653,
META,2024-07-24,459.3858947753906,30.815399382197427,0.03933703991639465,-0.06280187249000158,,0.5,1.2634666176065814,0.5,True,True,35.07792264512636,29.292857454819497,0.0,0.1312877595611292,41.18560377930692,-0.09000435301687093,-0.15021822912377447,0.0,0.0,1.0,2.9397089261741005,1.1696692511536488,5.994323981341587,10.164465966690928,16.018812532148562,12.436245085586982,
V,2024-06-21,272.2145690917969,55.714156239630206,0.01357096355390728,0.005277957584131299,0.5424515715886653,0.5714285714285714,2.1567204761876613,0.5,True,True,35.06241478120117,29.284328129660643,1.0,0.08438624698773893,88.30940011947702,-0.03232912872231353,-0.05234624646296615,1.0,0.0,1.0,-4.6326500205663095,-4.5793790085889245,-3.2047123255605103,-5.182613447688611,-2.7287330938919108,-4.590953840726241,
META,2024-07-15,494.1333923339844,36.363292756915236,0.029888098938772735,0.011920296846064327,10.0,0.6428571428571429,0.972003882062206,0.5,True,True,35.03040662286689,29.266723642576792,1.0,0.07067386329433109,78.66985358215983,-0.05328699693061778,-0.0859415712100694,0.0,0.0,0.0,-1.7655582038842876,-0.5403388601905479,-6.137132812529433,-3.150642040160212,3.988639161776275,9.021311456901548,
GOOGL,2024-09-13,156.76866149902344,53.45447512766968,0.026269848044753834,-0.061638356132244,1.079364526477483,0.42857142857142855,1.2261711241158895,0.5,True,True,35.00812009855844,29.254466054207146,1.0,0.1395543785450633,49.89229207142865,-0.03867538257498937,-0.17773686244661058,0.0,0.0,1.0,3.89304409552238,2.4725989158216333,4.121679686112234,2.1265313044558587,3.6707643602179596,0.22815733369592195,
JPM,2024-08-07,195.0504150390625,38.76805208180753,0.025409894405394824,-0.011307946513076206,2.9945272327180272,0.5,0.9095877090434031,0.5,True,True,34.98970844667985,29.244339645673918,0.0,0.19085752379514045,30.042273870077864,0.040388145968343614,-0.07887477509395302,0.0,0.0,0.0,4.910166955283124,0.07270135499868324,7.085820785766894,-1.004256349404952,8.597802801634447,2.630502035635197,
JPM,2024-09-17,203.66415405273438,44.50146479669461,0.02659839969324214,-0.00867631539226299,3.1541788301437994,0.5,0.871641914727955,0.5,True,True,34.98887463608678,29.24388104984773,1.0,0.13558327080468746,51.38107269036293,-0.03495983518555923,-0.0719798281942966,0.0,0.0,1.0,1.1182757545439515,-0.6545542562256923,-1.0561509886543585,-2.351566750973133,6.930859750718765,3.6473643225866548,
TSLA,2024-10-18,220.6999969482422,31.72360998132102,0.04481520928635949,-0.029392664129530455,10.0,0.35714285714285715,0.6511980351137315,0.5,False,True,34.986572064340834,29.24261463538746,1.0,0.08901798883068265,62.127624837601466,-0.10241709023419365,-0.18560886734965987,0.0,0.0,1.0,21.971004152091478,22.9203981947918,12.813773978406084,15.131652323662149,45.3194407138652,45.121023276802184,
NVDA,2024-07-31,116.9764404296875,49.92827246034665,0.057957099562449446,-0.02375619287113906,1.3461268547945269,0.35714285714285715,1.6033881452360537,0.5,False,True,34.95698492510578,29.22634170880818,0.0,0.1490171551621457,45.57519556184861,-0.04933728509521551,-0.16865587424094308,1.0,0.0,1.0,-15.475978350591845,-9.63911154839897,0.9058371796704767,2.1875948052693994,7.340636156160407,5.9808253378393905,
V,2024-05-14,274.1995544433594,59.460787381857706,0.013463274706869165,0.001079002865138401,0.28790998196316686,0.5714285714285714,2.4603707933809664,0.5,True,True,34.94402349673047,29.219212923201763,0.0,0.1179033063404645,71.73746206175568,-0.01571410313131527,-0.04543596673253092,1.0,0.0,0.0,-0.4605913586142929,-2.000833210786812,-3.018073180202807,-3.553135947912389,-2.491415943356967,-5.942594554531711,
V,2024-05-29,265.92401123046875,24.609075769319332,0.012315507210115146,-0.025088138203773425,5.959387089433361,0.35714285714285715,0.6941882343235894,0.5,False,True,34.9355752680442,29.21456639742431,1.0,0.09108601707749031,65.19956561761624,-0.045266538675564405,-0.07424540780843858,0.0,0.0,0.0,2.0977649470414583,0.4687897588519174,0.5430467862578503,-2.3575490488519035,-0.8443046304263624,-5.032225238682974,
V,2024-07-23,261.8984680175781,41.831960775864864,0.015670094096238082,-0.026170975668838303,3.7974358633347074,0.5,0.9509212885492387,0.5,True,True,34.93435285306342,29.213894069184885,1.0,0.10180993695131765,54.9761078559645,-0.06199915841333625,-0.08825943045406293,0.0,0.0,0.0,-0.6382394365622712,1.4889680238763248,-2.4661004121586783,3.24557968595316,1.4303843827390361,0.5419619826244615,
JPM,2024-10-01,201.51315307617188,35.49055550646685,0.017318954556129938,-0.019341314672826182,4.518420961624918,0.5714285714285714,0.8288478373536189,0.5,True,True,34.93331491275918,29.213323202017552,1.0,0.11659975825162577,72.29192694029113,-0.0933091984101857,-0.08178112241373447,0.0,0.0,0.0,2.4157137550178343,1.6155393160992793,8.072266057142441,6.109610935139487,8.320101078525322,6.00748167869254,
TSLA,2024-10-17,220.88999938964844,31.923431726641553,0.046729791222821775,-0.026685626170089516,10.0,0.42857142857142855,0.645393699076506,0.5,True,True,34.882143581408705,29.18517896977479,1.0,0.08921294543906176,62.16991653848227,-0.11745765088674187,-0.1849077513297106,0.0,0.0,0.0,17.922953373205086,18.456983768202573,13.110601110909471,15.464839115911689,40.87554598923327,38.986639290255255,
AAPL,2024-08-08,211.87100219726562,42.6372096614011,0.03350925406812783,-0.00432691816495101,3.537817228101028,0.5714285714285714,0.8059491881054518,0.5,True,True,34.853604297370325,29.16948236355368,0.0,0.21242216748566672,40.19253404520981,-0.016245321094936482,-0.10083035588198264,0.0,0.0,0.0,5.470956151948503,1.2459535420264123,5.381781926022122,0.5631767664805665,3.6405150873831005,1.8106969551624719,
AAPL,2024-09-11,221.41390991210938,48.60327348258444,0.021474132221126697,-0.0009664597436551681,2.7960333124729218,0.5,1.021757470698185,0.5,True,True,34.8423116450634,29.16327140478487,0.0,0.14840459621049848,44.69545227534681,-0.016557811784320364,-0.0603307460022976,0.0,0.0,1.0,-0.8847612039268982,-2.1437436168226465,1.6662047049525563,-1.4665202427873059,3.089910521852257,-1.327358288138769,
MSFT,2024-07-24,424.9381103515625,27.212522502700637,0.020544261156843643,-0.02250381933932666,,0.35714285714285715,1.5063991251288311,0.5,False,True,34.84071108069512,29.16239109438232,0.0,0.1312877595611292,41.18560377930692,-0.042289284530079296,-0.08423183827586245,1.0,0.0,1.0,-2.459780591900307,-4.2298202669207585,-7.104219852787619,-2.934077867438278,-0.9315752265165012,-4.514142673078081,
V,2024-07-26,256.62664794921875,41.21483494475768,0.020193028013399512,-0.04090914100961929,2.314707230897861,0.42857142857142855,0.892655017313503,0.5,True,True,34.8310727120355,29.157089991619525,0.0,0.1386543560061934,41.40504930997481,-0.023212928662173282,-0.10661208546595513,0.0,0.0,0.0,2.7441681921889227,4.8637646598468365,0.316393753369848,2.4194525700434455,3.2823324900447703,0.03312226816025721,
V,2024-05-03,265.0675048828125,33.93721516054228,0.014640116098731193,-0.03505419223320538,7.923247641945626,0.5714285714285714,0.5596355268572886,0.5,True,True,34.79016787442531,29.13459233093392,0.0,0.1392361660300933,56.956910184078104,-0.01743943164731865,-0.0772271418794428,0.0,0.0,0.0,4.562540036924934,2.6947033396949704,4.517258879274655,0.9654686793789669,0.8903106842347963,-2.338761378316745,
V,2024-06-24,273.28277587890625,59.25406472513948,0.013543774453509036,0.009139553695928448,0.318547517542259,0.6428571428571429,3.1490859349582365,0.5,True,True,34.731619005962706,29.10239045327949,1.0,0.07985561369752586,82.08657700314787,-0.027684059859480747,-0.048627524960530466,1.0,0.0,1.0,-4.726748282789483,-5.205810121259368,-3.9305164864493647,-6.340531263964023,-4.1657612063969225,-6.199915841333625,
JPM,2024-08-01,202.40859985351562,43.644312013787896,0.02132277793250803,0.026365049964353293,2.8107298111303987,0.5714285714285714,1.1816999179630596,0.5,True,True,34.683299100949405,29.075814505522175,0.0,0.15643951158561803,37.58043828041788,0.017346684503800724,-0.04412576089290143,0.0,0.0,1.0,-1.8753642089551104,0.400825218445644,1.72629579232646,-0.1263483274804411,6.852284763344274,4.027318014190029,
JPM,2024-06-06,190.5974578857422,42.23558295682116,0.018423945116342353,0.009281004714812191,5.924712575560033,0.35714285714285715,0.8609390177116598,0.5,False,True,34.665325929402265,29.06592926117125,1.0,0.08859027808335387,59.57027396031611,-0.027338738380380256,-0.04356897607336019,0.0,0.0,0.0,-1.6505010209354798,-3.1074962444356813,-0.30978316779407544,-2.480637217121784,4.772157862524162,0.5804653444669405,
JPM,2024-08-05,189.69720458984375,24.103234937136364,0.025309680965226337,-0.03793963203280881,,0.42857142857142855,1.392954910748667,0.5,False,True,34.63478498889165,29.04913174389041,0.0,0.1919072403305847,23.36180771224457,0.01819754754605385,-0.10415530155691133,0.0,0.0,0.0,5.792730306541283,2.7214825837459156,10.543882092626156,2.3816009792932533,13.03234010049552,6.325469791854466,
GOOGL,2024-10-23,162.06527709960938,43.995338326328756,0.01878962616343259,0.0064412253584309465,4.652228959818752,0.6428571428571429,0.9118939039464771,0.5,True,True,34.62047865645898,29.04126326105244,1.0,0.0960542889345224,61.3427498535846,-0.0059583552487361136,-0.1499557248103799,0.0,0.0,0.0,7.175342313562338,6.825846196561569,8.434702210974176,6.1768775605691495,8.109105357161361,5.9446855988469105,
JPM,2024-06-14,187.56777954101562,39.40397700175546,0.018080147954286245,-0.005446560371691556,4.893370607028754,0.35714285714285715,0.7639861762291825,0.5,False,True,34.61697729881508,29.039337514348297,1.0,0.08044425742954443,72.95241884762993,-0.0695705800374935,-0.05877210833733959,0.0,0.0,0.0,2.631869241278495,2.3166610923443853,6.022294024246766,5.226513994889492,10.849268192601592,6.4455855223724665,
WMT,2024-08-08,66.81620788574219,38.13214223988603,0.016775058727787936,-0.009387692916747459,4.49323238566131,0.2857142857142857,0.829221462108819,0.5,False,True,34.61201972617254,29.0366108493949,0.0,0.21242216748566672,40.19253404520981,0.01575774417196063,-0.05145097039628066,0.0,0.0,0.0,8.15843459050023,3.9334319805781393,12.023977891998094,7.205372732456538,13.595103482247794,11.765285350027165,
TSLA,2024-10-16,221.3300018310547,32.33216779977393,0.04741143402725001,-0.02223678595360401,10.0,0.5,0.6105340019839083,0.5,True,True,34.609239586543744,29.03508177259906,1.0,0.10540269378369746,60.99392414760803,-0.06624593290940128,-0.18328412608466904,0.0,0.0,0.0,-3.4699353323245363,-2.7297548342898326,16.364697809726426,16.757969092859792,49.20706072485073,46.64996456472272,
GOOGL,2024-08-02,165.70835876464844,28.055577946853262,0.028964028747525253,-0.06452334695951234,,0.35714285714285715,1.1308233514802748,0.5,False,True,34.59899381470646,29.029446598088555,0.0,0.16663201588794746,31.392199917195214,-0.08640697443201095,-0.13084749404783735,0.0,0.0,1.0,-1.794064989585964,-1.8109607627821322,-2.2200832551939165,-6.2377074187775605,-1.9680635013535674,-7.743999269042612,
MSFT,2024-08-02,404.7166442871094,21.135838837865748,0.025966720705997107,-0.06858780365297368,,0.2857142857142857,1.3302024953017095,0.5,False,True,34.59104541188381,29.025074976536096,0.0,0.16663201588794746,31.392199917195214,-0.08714015720327317,-0.12781036031026094,0.0,0.0,0.0,-0.604671101223031,-0.6215668744191993,2.627789459238228,-1.3898347043454162,2.3016184509516258,-3.4743173167374186,
AAPL,2024-09-13,221.25477600097656,47.80802085791227,0.020696634319654416,-0.002039182710704357,3.05020705595326,0.5,0.8564307017219995,0.5,True,True,34.579196448781815,29.018558046829998,1.0,0.1395543785450633,49.89229207142865,-0.026043246425780597,-0.061006102142385,0.0,0.0,1.0,2.5618074512731015,1.1413622715723548,2.3775335336116754,0.3823851519553001,2.269679499243904,-1.1729275272781337,
V,2024-08-08,256.99261474609375,45.83260647347074,0.02113744173124542,-0.029731367999865088,2.1133161411917296,0.6428571428571429,0.9820932222467038,0.5,True,True,34.563489172298844,29.009919044764366,0.0,0.21242216748566672,40.19253404520981,0.036056689170911094,-0.10533805443269484,0.0,0.0,0.0,2.8884352154947335,-1.336567394427357,3.328079092435776,-1.4905260671057796,7.735917751694732,5.906099619474103,
META,2024-05-31,464.4620361328125,44.134315925344396,0.021089047154179943,-0.03176191079098001,0.989242720529386,0.35714285714285715,1.3705514266620764,0.5,False,True,34.55957254794001,29.007764901367004,1.0,0.09433712590155453,59.62835515255734,0.012706825512755593,-0.12165798245479631,0.0,0.0,1.0,5.597328741327234,4.338259906949915,8.103713317106775,5.181670223330781,8.215208497103577,4.474132338580827,
AMZN,2024-05-31,176.44000244140625,23.20943739410417,0.019431939362560473,-0.03192495883917168,,0.21428571428571427,1.5848737182778865,0.5,False,True,34.527508612871685,28.990129737079428,1.0,0.09433712590155453,59.62835515255734,-0.0890595226804397,-0.079603519821422,1.0,0.0,0.0,4.4547724447928205,3.195703610415501,4.092043255950872,1.170000162174878,11.766036170697802,8.024960012175054,
NVDA,2024-08-02,107.23007202148438,38.20329632702966,0.07140191490070552,-0.10901014293304678,7.8079176925630955,0.2857142857142857,1.4882575153643016,0.5,False,True,34.51687222023849,28.98427972113117,0.0,0.16663201588794746,31.392199917195214,-0.10830414116881026,-0.23792269492620444,0.0,0.0,0.0,-2.349201628475839,-2.366097401672007,16.136859420869353,12.119235257285709,11.279955830225274,5.50402006253623,
AAPL,2024-09-16,215.109375,28.297168328020874,0.023001640733457097,-0.028907709420541217,,0.42857142857142855,1.358886991669928,0.5,True,True,34.44277924929594,28.943528587112766,1.0,0.13947877021203414,51.85653260183936,-0.05843220791132597,-0.08708686814483102,0.0,0.0,1.0,4.692124963681277,3.168203099563627,7.710800453530187,5.4579520935377435,6.924932583351495,2.790139752919596,
AMZN,2024-08-13,170.22999572753906,44.81104608778493,0.04209430710688801,-0.07788297429801139,1.9218255559274071,0.5714285714285714,0.7744271419266978,0.5,True,True,34.44038846376001,28.942213655068006,0.0,0.21963232212886633,50.47191782058458,-0.07767125396462315,-0.1539264497537245,0.0,0.0,1.0,5.081366017959721,2.0077823523612315,1.697702791624356,-1.9035076873805012,8.39453028465893,6.110551983287339,
GOOGL,2024-07-22,180.63267517089844,46.42760670294271,0.021620841271234984,0.017861306059641313,2.371553769613471,0.42857142857142855,1.2101836945594635,0.5,True,True,34.41993302469201,28.930963163580607,1.0,0.10255124286630354,59.17612008848574,-0.007265362096732897,-0.05256835894072864,0.0,0.0,0.0,-6.682453193092752,-4.899334651120036,-12.341062970146076,-5.621508169385158,-8.256730075486928,-9.150987435656365,
V,2024-06-28,259.60382080078125,23.225385755911105,0.01655155085659719,-0.04045574526532858,,0.42857142857142855,1.489286215408878,0.5,False,True,34.40490980101402,28.922700390557715,1.0,0.06736177874829703,74.6434945599152,-0.07725674058198362,-0.09624772827109707,0.0,0.0,0.0,1.4973024785880584,-0.5349522581816535,2.2783458399487033,-0.9023567921833786,-0.33146821481143673,-0.4306886839691715,
JPM,2024-06-05,190.93621826171875,43.31957120886005,0.018318832083432077,0.011314873933861325,4.482148051533719,0.42857142857142855,0.9327493691187319,0.5,True,True,34.39441338793145,28.916927363362298,1.0,0.08856197164568896,57.57666826562792,-0.005162642428696795,-0.04186905343611669,0.0,0.0,1.0,-2.9047894718503553,-4.1560277575513505,0.7147974026779469,-1.5912975209320335,4.392570850804223,0.3228896657706315,
V,2024-06-03,267.42742919921875,36.75801359847318,0.01336499233943478,-0.015918229243190196,6.973631860993829,0.35714285714285715,0.6003749551778431,0.5,False,True,34.37904669800707,28.90847568390389,1.0,0.08632638614593302,60.0524980567193,-0.02338761378316745,-0.06901159653237676,0.0,0.0,1.0,1.723507148528669,0.23430032033249226,0.2921809750975113,-3.3644940424818026,-0.7951786715648002,-5.14933746140096,
GOOGL,2024-09-04,155.55667114257812,27.64436367213058,0.021732196889368144,-0.09261843834545647,,0.5,0.8549597143449091,0.5,True,True,34.33839200774332,28.88611560425883,1.0,0.15744166643335145,56.85986031491136,-0.06678098489690143,-0.18409384083531344,0.0,0.0,0.0,-3.2530676648982126,-3.882879374849879,2.2831878407331363,0.38646449922306036,6.15537970145259,2.5879575576611247,
MSFT,2024-05-30,410.8395690917969,36.6249887535166,0.016258935186547172,-0.00336087718965572,0.9033208285130967,0.5714285714285714,1.6594189389233078,0.5,True,True,34.305690066755474,28.86812953671551,0.0,0.09457966267220198,54.09119053029434,0.0073620893529993126,-0.043657741903344705,1.0,0.0,0.0,2.3753729928064127,0.06962649942412469,6.489493582529282,2.6931572493722022,7.784501282127376,3.313528755167927,
V,2024-07-25,250.96914672851562,25.28347120099521,0.020088045453247123,-0.063283303931854,,0.35714285714285715,1.0604220265188997,0.5,False,True,34.28018722403121,28.854102973217167,0.0,0.1322764682618804,35.92848086304343,-0.05957212371993503,-0.12630740260245887,0.0,0.0,0.0,4.804118117789713,3.9497441440507153,2.4000830763846848,3.841345700107146,5.808038831886697,2.500145051216829,
V,2024-05-15,277.9117126464844,69.46117109539631,0.013011934792960957,0.01447673236158109,0.0,0.5714285714285714,2.56574074911039,0.5,True,True,34.26569802915256,28.84613391603391,0.0,0.11958205203684698,78.75741636717859,-0.026088018832117088,-0.032512923463203114,1.0,1.0,0.0,-1.9218565501480156,-1.9312792861186145,-3.445090605056045,-2.09169001239764,-3.484248970335946,-5.875805072402374,
AMZN,2024-07-17,187.92999267578125,30.736977872038835,0.02386526736142445,0.0002692825895793671,2.357425553727678,0.5,1.0438794994356775,0.5,True,True,34.26213231742317,28.84417277458275,1.0,0.08876658955853427,63.8545836932437,-0.00024432012118547064,-0.06595429658915242,0.0,0.0,0.0,-3.777997723320059,-0.9572419220518213,-0.5055057655864115,0.5951388574792715,-9.487568385652045,-7.11927373337432,
TSLA,2024-10-23,213.64999389648438,23.8964414851241,0.03667214447908112,-0.06411423024686369,,0.35714285714285715,1.1127184387471039,0.5,False,True,34.24944661882411,28.83719564035326,1.0,0.0960542889345224,61.3427498535846,-0.18268797192330122,-0.2116236387583602,0.0,0.0,1.0,20.54762234992358,20.19812623292281,35.047978947798455,32.79015429739343,60.0889344958343,57.92451473751985,
NVDA,2024-08-06,104.2112045288086,38.443440389790474,0.08014385928958341,-0.1349518597078626,8.068410830526483,0.35714285714285715,1.1827048898253347,0.5,False,True,34.23746904795662,28.830607976376143,0.0,0.19660787153805392,29.766181475869956,-0.1459229485703668,-0.25937759428253704,0.0,0.0,1.0,11.405267567116617,7.596016486393431,22.062349171849437,15.062433906529016,1.8800921373632429,-3.635589593483801,
TSLA,2024-05-23,173.74000549316406,46.305876033717915,0.03993241206558175,0.015351269212873442,3.7265967097084878,0.42857142857142855,0.7892916755446513,0.5,True,True,34.1966286257924,28.808145744185822,1.0,0.10924584009433742,76.52811955828905,-0.023709432989670542,-0.4194927978456501,0.0,0.0,0.0,2.4979833087788172,2.229902004296913,2.1526361897819424,0.6221107227671885,5.088060353629054,1.564814131452641,
WMT,2024-08-02,67.6062240600586,36.43023059244019,0.014586197826594814,0.0050886121271591644,,0.2857142857142857,1.6667438349875041,0.5,False,True,34.17431697613524,28.795874336874384,0.0,0.16663201588794746,31.392199917195214,0.016637984173454634,-0.040235591684568806,1.0,0.0,0.0,-0.7449598438510563,-0.7618556170472246,7.594746720085577,3.5771225565019327,13.131958430850244,7.356022663161199,
META,2024-08-02,486.1461486816406,54.95318177347254,0.04114159748853566,-0.008690699464649732,1.340338014002303,0.5714285714285714,1.3910498464301149,0.5,True,True,34.13332598646271,28.77332929255449,0.0,0.16663201588794746,31.392199917195214,-0.056689770756485514,-0.1007165439127623,0.0,0.0,1.0,6.06998590147656,6.053090128280392,8.046867687752378,4.029243524168734,6.795181957204499,1.0192461895154548,
TSLA,2024-06-10,173.7899932861328,42.50249390377846,0.037742597954278874,0.009988849589290139,6.7421336674215775,0.35714285714285715,0.7273503952720348,0.5,False,True,34.10973609340943,28.76035485137519,1.0,0.08800364713824381,58.71722813822149,0.0031244486856074616,-0.419325776590207,0.0,0.0,1.0,7.854312493585103,5.718648754432709,7.802527959741168,5.762482813931236,51.4816847551091,46.35328322432959,
V,2024-08-13,257.8052978515625,48.22571771519048,0.017893223783833002,-0.024384194581956398,1.7432044534322588,0.7857142857142857,1.2497267520657545,0.5,True,True,34.10390912101667,28.75715001655917,0.0,0.21963232212886633,50.47191782058458,0.008465003713287511,-0.10250888111584022,0.0,0.0,1.0,3.040792806238435,-0.03279085936005455,4.071041757321825,0.4698312783169678,9.160790950125964,6.876812648754372,
